home_w,home_l,away_w,away_l,top_players,eff,HG_7days,AG_7days,G_7days,back2back,missing_players,home_elo,month,Home_Last_10_Avg_PTS_home,Home_Last_10_Avg_FG_PCT_home,Home_Last_10_Avg_FT_PCT_home,Home_Last_10_Avg_FG3_PCT_home,Home_Last_10_Avg_AST_home,Home_Last_10_Avg_REB_home,Home_Last_10_Avg_PTS_away,Home_Last_10_Avg_FG_PCT_away,Home_Last_10_Avg_FT_PCT_away,Home_Last_10_Avg_REB_away,Home_Last_10_Avg_FG3_PCT_away,Home_Last_10_Avg_AST_away,home_team_wins
8,2,7,4,3,1126.375,0,4,4,0,0,1753.878362,12,108.1,0.4669,0.7815,0.3835,24.3,42.1,111.4,0.495,0.7976,42.3,0.3817,25.3,1
4,6,6,8,0,622.125,0,4,4,0,0,1477.398024,12,91.9,0.4347,0.7698,0.3303,19.2,37.3,95.8,0.4692,0.7967,39.8,0.3699,20,1
12,3,3,4,1,747.8888889,2,2,4,0,0,1669.47077,12,103,0.5038,0.7438,0.3339,24.2,40.6,99,0.4735,0.7075,36.2,0.3613,22,1
3,8,2,8,0,714.125,2,1,3,1,0,1455.478399,12,93.2,0.4401,0.7936,0.3294,20.9,39.5,98.4,0.4685,0.7895,39.2,0.3113,23.5,1
5,3,5,7,1,522,1,2,3,0,2,1552.954901,12,92.1,0.4485,0.7084,0.2894,21,41.5,88.1,0.4257,0.6882,44.9,0.281,16.2,0
10,5,1,6,0,552.125,2,1,3,0,1,1591.872604,12,114.9,0.502,0.7873,0.3892,30.1,43.7,101.9,0.4346,0.7333,40.7,0.3483,22.9,1
3,5,2,10,1,647.4444444,2,2,4,0,0,1501.082584,12,101.2,0.4869,0.7259,0.3167,23.1,40.3,96.2,0.4613,0.7921,37.7,0.3795,18.5,0
7,3,2,8,2,779.3,1,2,3,0,0,1617.725915,12,103.6,0.4691,0.747,0.3868,22.1,43.8,101.2,0.4492,0.7576,39.4,0.4409,19.1,1
8,3,7,5,1,577.875,3,1,4,0,0,1629.201258,12,90.3,0.4502,0.7377,0.2499,20.1,40.4,88.9,0.4668,0.7079,38,0.2678,17.5,0
4,6,5,5,0,544.6,1,2,3,0,0,1593.545201,12,100.2,0.4659,0.7664,0.3785,20.8,41.9,94.5,0.451,0.715,40.3,0.3118,19.3,0
9,2,3,6,1,906.5555556,2,1,3,0,0,1638.299303,12,96.8,0.4663,0.7401,0.3173,21.8,42.8,88.8,0.4212,0.718,39.2,0.3648,17.7,1
6,2,5,10,0,782.625,2,2,4,0,0,1572.915299,12,103.7,0.487,0.7592,0.3726,22.7,43.9,92.8,0.4441,0.6971,36.9,0.3788,20.2,1
5,7,3,5,3,843.2222222,3,0,3,0,0,1578.694182,12,103.2,0.4602,0.7342,0.3651,24.5,42.3,102.9,0.4575,0.7727,41.3,0.3718,24,1
3,9,5,6,0,629.2222222,3,0,3,0,0,1495.26163,12,98.5,0.4627,0.7172,0.3028,22.1,43.7,100.3,0.4713,0.7371,39.1,0.4098,19.8,1
3,5,2,11,0,506,1,3,4,0,0,1593.669419,12,95.9,0.4805,0.7223,0.3622,21.8,39.6,91.5,0.4453,0.7384,39.3,0.3976,20.3,0
7,3,9,3,1,728.0833333,1,3,4,0,0,1780.23843,12,96.7,0.4653,0.7275,0.37,23.1,40.5,93.7,0.4678,0.7534,37.2,0.3852,21.9,1
8,2,3,8,0,988.625,4,0,4,0,0,1632.992893,12,104.1,0.4934,0.7201,0.3827,22.6,43.4,95.2,0.4637,0.7191,36.3,0.3694,20.7,1
8,3,6,4,1,847.3,2,1,3,0,0,1710.37884,12,96.5,0.4616,0.7583,0.3272,19.5,44.7,89.3,0.4281,0.7104,38.9,0.3351,16,1
9,3,1,7,1,760.5555556,1,2,3,0,1,1616.07603,12,98.4,0.4914,0.7819,0.3446,22.3,40.6,91.3,0.4452,0.7079,39.2,0.3703,18.2,0
4,4,4,7,0,724.375,0,4,4,0,0,1505.297688,12,100.2,0.4972,0.7579,0.3735,22,39.7,94.2,0.4275,0.7685,38.2,0.3414,18.1,0
4,4,4,8,1,811.3333333,2,1,3,0,0,1559.505604,12,104.4,0.4897,0.7662,0.326,26.3,40.3,101.6,0.4693,0.7649,39.2,0.3961,21.4,1
8,1,6,5,0,713.8,1,3,4,0,0,1677.298111,12,90.5,0.4093,0.7727,0.3277,21,46.9,86.4,0.4041,0.7399,41.2,0.3836,16.1,0
9,5,1,6,0,493.7777778,1,2,3,0,2,1581.552326,12,113.5,0.4936,0.78,0.3681,29.9,42.7,102.1,0.4413,0.7306,41.8,0.342,22.4,1
10,1,5,4,1,910.125,1,1,2,0,0,1642.081518,12,101.7,0.4804,0.7493,0.3676,23.8,43.5,95.5,0.4367,0.7461,37.7,0.2982,19,1
3,4,2,10,1,647.4444444,1,2,3,0,0,1508.894168,12,102,0.4887,0.7266,0.3346,22.6,41,97.8,0.4675,0.7696,38,0.3946,19.4,0
8,2,7,5,1,567.4,2,2,4,0,0,1642.565695,12,91.8,0.4474,0.7637,0.2665,20.4,41.3,89.3,0.4611,0.7038,38.2,0.2857,17,0
4,7,3,5,3,843.2222222,3,0,3,0,0,1569.245568,12,102.6,0.4553,0.7308,0.3568,23.4,41.2,102.4,0.4587,0.7656,41.9,0.3518,23.4,1
3,8,5,6,0,691,3,0,3,0,0,1506.674951,12,100.2,0.4766,0.7406,0.3396,23,42.1,99.5,0.467,0.7342,38.6,0.3945,19.2,0
3,6,5,5,1,671.5,0,3,3,0,0,1585.318489,12,100.4,0.4572,0.7423,0.4114,21.2,42.9,95.4,0.4446,0.73,42.1,0.311,18.9,1
4,3,5,7,1,732.3333333,0,3,3,0,1,1545.197731,12,92.2,0.4349,0.7162,0.3168,21.4,42.9,89.1,0.4309,0.6963,44.5,0.2877,16,1
7,2,3,8,0,987.8888889,4,0,4,0,0,1625.70794,12,104.8,0.4824,0.7112,0.3586,22.7,45.1,97,0.4556,0.7369,38.9,0.3527,21.2,1
9,2,1,7,1,689.2,1,2,3,0,1,1631.501414,12,98.8,0.4873,0.7772,0.351,22.1,40.9,90.5,0.4372,0.7064,40.8,0.3514,17.7,0
5,2,2,10,0,677.5714286,0,2,2,0,0,1529.012836,12,97.3,0.4733,0.6932,0.317,20.5,44,93.7,0.4358,0.7883,39.5,0.3372,18.7,0
3,7,2,7,0,574.5454545,3,0,3,0,0,1468.452432,12,92.1,0.439,0.7772,0.3053,20.2,40.2,94.5,0.448,0.7696,40.2,0.3072,20.7,0
6,4,2,6,1,666.6363636,2,1,3,0,1,1629.675718,12,101.4,0.4471,0.8072,0.3804,20.5,41.7,96.7,0.4593,0.7328,42.4,0.297,20.2,1
5,6,4,5,0,751.875,2,0,2,0,0,1587.506194,12,96.3,0.4564,0.7683,0.2603,21.4,39.2,94.9,0.4662,0.7341,39.6,0.3336,19.8,1
11,3,2,3,2,941.75,3,0,3,0,0,1652.702767,12,102.1,0.4806,0.7404,0.3464,23.8,43,96.9,0.46,0.7043,37.6,0.3572,20.3,1
7,2,2,8,2,898.1111111,1,3,4,1,0,1626.315401,12,103.4,0.4691,0.7641,0.3818,22.4,45.8,97.8,0.4296,0.7615,39.8,0.4063,18.2,0
7,2,7,5,1,631.8,1,3,4,1,0,1640.852614,12,92.8,0.4521,0.7642,0.2915,19.6,40.9,90,0.4491,0.7199,39.6,0.3024,16.6,1
4,6,3,5,3,933.875,3,0,3,0,0,1577.381628,12,100.4,0.4463,0.7241,0.3474,22.9,40.2,101.8,0.4669,0.7738,42,0.3537,23.8,0
2,8,5,6,0,616.875,3,0,3,0,2,1498.604675,12,97.7,0.4576,0.7619,0.3234,21.5,41.8,98.5,0.4629,0.7363,38.9,0.3962,18.9,1
8,2,3,5,1,854.5,1,1,2,0,1,1633.356145,12,96.9,0.4502,0.7547,0.3417,20.6,42.1,89.9,0.4312,0.757,38.8,0.3417,18.6,1
3,4,2,10,0,552.375,1,3,4,1,0,1614.640414,12,96.4,0.4856,0.7473,0.3738,21.8,38.1,91.4,0.4439,0.745,40.2,0.3629,19.8,0
7,1,3,8,0,934.7,4,0,4,1,0,1643.682476,12,104.9,0.4829,0.7063,0.3653,22.5,45.8,95.1,0.4452,0.7043,39,0.3694,20.4,0
7,3,6,3,1,854.5555556,1,2,3,0,0,1720.798333,12,95.1,0.4497,0.7545,0.3104,19.3,44.8,89.7,0.4265,0.7081,41.3,0.3581,16.4,1
8,5,1,5,0,625.125,1,2,3,0,1,1574.350476,12,113.4,0.4976,0.7427,0.3676,29.3,44,103.4,0.4443,0.6875,42.5,0.3503,23.2,1
3,6,2,7,0,583.8,2,1,3,0,0,1485.280093,12,95.6,0.4568,0.7776,0.3371,21,40.3,93.6,0.4437,0.759,39.4,0.2881,20.9,0
7,1,7,5,1,679.3636364,0,4,4,0,0,1648.320931,12,94,0.4526,0.7757,0.3184,19.7,41.2,89.9,0.4455,0.7382,40.8,0.2738,17.3,0
5,2,5,8,0,660.7,1,3,4,0,0,1588.963481,12,100.2,0.461,0.7454,0.3108,21.4,43.7,93.3,0.4382,0.7699,40.6,0.3718,20.7,1
3,7,2,5,1,685.25,1,2,3,0,1,1511.660797,12,102.2,0.468,0.7968,0.4039,21.5,39.5,98.3,0.45,0.8107,39.5,0.3178,19.4,0
3,3,2,9,1,701.75,1,2,3,0,0,1524.694028,12,104.5,0.488,0.7388,0.3267,22.3,42.6,97.2,0.4528,0.7616,38.5,0.3787,19.2,0
6,3,8,2,1,728.0833333,2,1,3,0,0,1766.687283,12,97.2,0.4644,0.7675,0.3772,20.5,39.8,95.4,0.4623,0.792,37.1,0.3394,20.4,1
5,3,3,6,1,1153.285714,2,1,3,0,0,1553.584886,12,91.9,0.4378,0.8104,0.3262,20.7,39.9,89.3,0.4572,0.7584,40.6,0.3375,18.4,1
6,1,3,8,0,934.7,3,1,4,0,0,1641.484703,12,105.6,0.487,0.7185,0.3815,23.3,45.5,94.4,0.4478,0.6864,38.8,0.3869,19.9,1
3,4,4,7,1,811.3333333,1,3,4,0,0,1560.932507,12,102.9,0.4817,0.7873,0.346,25.8,41.3,100.4,0.453,0.7561,39.2,0.3931,21.8,1
5,4,5,2,1,713.7777778,2,1,3,0,1,1631.702055,12,109.8,0.4795,0.7254,0.3648,27.3,43.6,106.2,0.4567,0.7515,44.8,0.3244,23.6,1
10,3,2,3,1,663.1,2,1,3,0,1,1648.842714,12,102.2,0.4797,0.731,0.3316,23.3,43.1,97.4,0.4624,0.701,37.7,0.3373,21.3,1
4,6,4,5,0,751.875,2,1,3,0,0,1577.118145,12,97.8,0.4645,0.7711,0.2725,21.3,37.9,99.3,0.4779,0.7474,40.3,0.3567,21.2,1
4,5,3,5,3,933.875,2,0,2,0,0,1583.088547,12,93.8,0.4339,0.697,0.3284,21.3,39.4,95.7,0.4601,0.779,42.4,0.3451,21.5,0
7,2,6,3,1,862,1,2,3,0,0,1737.539683,12,95.8,0.4541,0.7568,0.3347,20.2,46,88.9,0.415,0.7226,40.1,0.3455,15.4,0
6,3,2,6,1,791.7,1,3,4,0,1,1637.440909,12,104,0.4687,0.7945,0.3918,21.7,41.3,97.9,0.4591,0.7571,41.7,0.26,19.8,0
3,5,2,7,0,694.875,1,2,3,0,0,1493.341018,12,97.2,0.4535,0.788,0.3216,21.5,42.9,93.5,0.441,0.7264,40,0.2992,20.2,0
7,2,3,5,1,906,1,2,3,0,0,1630.693976,12,97.4,0.453,0.7762,0.3211,20,41,89.5,0.4258,0.7458,38.7,0.3379,17.5,1
4,2,5,8,0,667.7272727,0,4,4,0,0,1576.869688,12,100.8,0.4591,0.7448,0.3132,21,43.3,95.5,0.4396,0.759,41.7,0.4016,21.9,1
3,6,2,5,1,685.25,1,2,3,0,1,1516.493412,12,101.5,0.4585,0.7765,0.4118,21.4,39.3,97.7,0.4623,0.7818,40.8,0.2845,19.4,0
2,7,5,6,0,769.2857143,2,2,4,0,1,1509.989092,12,99.3,0.4527,0.7792,0.338,21.7,41.7,99.4,0.457,0.7347,40.2,0.3535,18.6,0
2,4,4,7,1,829.4285714,0,3,3,0,0,1557.428561,12,102.8,0.4823,0.7825,0.362,25.1,41.9,101.3,0.461,0.7404,38.7,0.3866,20.5,1
4,3,3,6,1,877.2,1,1,2,0,0,1545.432133,12,93,0.4416,0.8098,0.3406,20.8,40.9,89.8,0.4649,0.7561,38.9,0.3397,18.3,1
5,1,3,8,0,934.7,2,1,3,0,0,1633.092776,12,103.6,0.4691,0.7393,0.3686,22.5,46,95,0.4455,0.6871,39.4,0.3552,19.2,1
5,3,5,2,1,838.5,1,1,2,0,1,1641.140965,12,110.7,0.4779,0.759,0.3848,26.5,43,107.6,0.46,0.7619,45.6,0.3059,24,0
10,2,2,3,2,812.6,2,1,3,0,0,1676.553306,12,102.4,0.4754,0.749,0.3408,23.5,44.2,95,0.453,0.7055,36.9,0.3306,20.7,0
4,4,3,5,3,843.2222222,2,1,3,0,0,1596.257176,12,96.3,0.454,0.7062,0.3517,22.6,39.2,95.2,0.4599,0.7691,41.1,0.3356,21.1,0
6,2,5,4,1,893,1,2,3,0,0,1698.209719,12,99.8,0.4593,0.7964,0.4251,21.1,40.8,96.4,0.4472,0.8056,41,0.363,18.9,0
7,1,4,4,0,756.2222222,2,1,3,0,0,1649.794627,12,88.7,0.4101,0.7528,0.3452,19.8,46,86.2,0.4122,0.7612,41.1,0.3608,16,1
7,2,2,4,3,940.0833333,2,0,2,0,0,1700.229696,12,106,0.4841,0.7757,0.3958,22.7,42.6,103.2,0.4651,0.7227,40.5,0.3319,18,1
3,6,4,5,0,751.875,2,1,3,0,0,1570.198056,12,96.6,0.4509,0.7574,0.2588,20.8,38,100.2,0.4859,0.7336,41.1,0.3906,21.7,1
8,2,0,6,1,901.7777778,3,1,4,0,0,1623.581281,12,101.4,0.4789,0.79,0.3153,21.8,41.9,92.5,0.4439,0.7168,40.2,0.3412,17.6,1
6,2,0,8,2,904,2,1,3,0,0,1589.391825,12,104.1,0.4612,0.7678,0.4041,22,45.7,92.7,0.415,0.7847,40.6,0.3061,17.9,1
1,7,5,6,0,725,1,3,4,0,1,1500.009742,12,97.1,0.4327,0.7822,0.3292,20.5,41.3,100.4,0.4655,0.7432,41.6,0.3535,18.5,1
5,3,7,2,1,709.3333333,1,2,3,0,0,1750.329943,12,95.9,0.4604,0.7621,0.3492,20.3,41.3,94.7,0.4647,0.7477,38.2,0.3811,19.5,1
4,1,3,8,0,934.7,2,1,3,0,0,1626.918496,12,104.7,0.4723,0.7634,0.3768,22.2,46,96.7,0.4505,0.6752,39.5,0.3727,19.5,1
9,1,5,3,1,837,3,1,4,0,0,1644.83707,12,103.5,0.4822,0.7507,0.3454,23.5,42.3,99.9,0.4486,0.7598,38.6,0.3208,19.9,1
6,2,2,5,1,808.5555556,1,2,3,0,0,1655.304043,12,104.6,0.4784,0.786,0.4101,21.2,40.3,98.8,0.4577,0.7718,40.3,0.2669,19.7,0
9,2,2,3,2,812.6,2,1,3,0,0,1670.905124,12,100.6,0.4664,0.7409,0.3431,23.4,43.3,96,0.4555,0.7228,39,0.3493,20.5,1
3,2,2,8,2,841.375,0,2,2,1,1,1549.319577,12,103.1,0.4768,0.7551,0.3149,21.6,43.5,98.7,0.4469,0.7695,39.2,0.3696,19.6,0
2,5,2,7,0,638.3,0,3,3,0,0,1479.486631,12,96.9,0.4449,0.7761,0.3192,20.7,43.4,93.1,0.4458,0.6929,41.5,0.304,19.9,1
4,5,2,6,0,622.125,3,0,3,0,0,1442.106817,12,97.7,0.4593,0.7793,0.3322,19,39.9,95.6,0.4815,0.7807,35.2,0.3267,21.5,0
7,2,0,6,1,791.9090909,2,2,4,1,0,1606.99055,12,99,0.4602,0.7959,0.2997,21.1,41.9,91,0.4427,0.7168,40.8,0.3272,17.1,1
1,6,5,6,0,725,1,3,4,1,1,1507.352709,12,97.3,0.4325,0.7701,0.3391,20.1,42.1,98.3,0.457,0.7393,41.5,0.3114,17.4,0
3,4,3,5,3,933.875,1,2,3,0,0,1592.332332,12,96.4,0.4558,0.7247,0.3563,22.5,38,96.4,0.4674,0.7662,40.7,0.356,21.5,1
3,3,1,8,0,422,0,3,3,0,1,1632.897808,12,97.1,0.4756,0.7431,0.3944,22.5,39.8,92.5,0.4348,0.7519,41.1,0.342,18.6,0
4,3,7,2,1,652,0,3,3,0,0,1748.233859,12,94.3,0.4512,0.7564,0.3427,19.7,41,94.1,0.4639,0.7492,39.3,0.4182,19.3,1
3,1,3,8,0,1029.375,1,2,3,1,0,1617.591739,12,102.4,0.46,0.7735,0.3777,21.4,46.2,95.3,0.4526,0.6869,38.7,0.3921,20.1,1
6,1,4,4,0,725.7,2,1,3,0,0,1639.583291,12,90.9,0.4257,0.7445,0.3511,20.4,45,89.3,0.4272,0.7682,40.3,0.3663,16.3,1
4,3,5,2,1,706.7,2,1,3,1,1,1632.064587,12,108.7,0.4778,0.7606,0.3431,25.8,43.8,108.3,0.457,0.7784,43.8,0.2924,23.5,1
8,1,5,3,1,931.75,2,2,4,0,0,1642.513168,12,103.8,0.4821,0.7509,0.3342,22.8,42.3,98.2,0.4484,0.7436,38.7,0.3073,20.1,1
7,1,0,6,1,847.2,1,3,4,0,0,1618.964857,12,100.5,0.4648,0.7926,0.3065,21.6,42.3,89.8,0.4317,0.7392,40.9,0.32,16.9,0
8,4,1,3,0,683.1111111,3,0,3,0,0,1604.210997,12,111.5,0.5001,0.6745,0.3828,28.6,42.7,102.3,0.4419,0.7163,44.4,0.2947,22.9,0
4,2,1,8,1,829.5,1,3,4,0,0,1522.225179,12,102,0.472,0.7119,0.3355,20.6,45.9,95.1,0.4282,0.7745,40.5,0.2779,19.3,1
5,2,0,7,2,904,2,1,3,0,0,1594.139482,12,101.7,0.4384,0.7839,0.3947,20.6,46.6,94,0.4166,0.7912,42.2,0.3016,19.1,1
4,3,2,4,1,903.7142857,2,2,4,0,0,1511.443237,12,99.1,0.4459,0.7336,0.3644,19.3,44.7,97.9,0.4373,0.7577,42.4,0.3691,17.7,0
5,2,5,3,1,812.3,1,2,3,1,0,1709.856782,12,98.7,0.4608,0.7447,0.4146,21.9,40.5,95.1,0.4512,0.7891,41.4,0.3727,19.1,1
4,2,4,5,1,583.625,2,1,3,0,1,1544.549693,12,90.7,0.4207,0.7242,0.3431,17.8,42.2,87.3,0.4323,0.7334,45.1,0.2504,14.9,0
4,2,2,6,1,877.2,1,3,4,0,0,1543.279981,12,94.7,0.4488,0.8138,0.3479,21.2,40.7,89.4,0.4597,0.7566,37.2,0.3127,17.9,0
6,2,5,2,1,862,3,1,4,0,0,1727.944635,12,97.8,0.4676,0.8034,0.3076,19.2,42.5,92.7,0.438,0.7225,39.3,0.3283,16,1
6,2,2,4,3,1035.4,2,1,3,0,0,1697.672008,12,104.9,0.4755,0.7758,0.3892,22.7,43.7,102.2,0.4635,0.724,41.1,0.3397,18.9,1
4,4,2,6,0,622.125,2,1,3,0,0,1445.034437,12,98.4,0.4644,0.7981,0.353,19,38.7,96.8,0.4873,0.794,34.3,0.3406,21.4,0
2,6,4,4,1,949.5,3,0,3,0,0,1568.912901,12,97.7,0.4519,0.7472,0.2868,20.5,38.3,102.4,0.4813,0.7492,42.9,0.3651,22.1,1
24,16,9,32,0,444.5714286,1,2,3,0,3,1511.906933,4,93.9,0.4412,0.7531,0.3174,19.4,41.3,91.3,0.4481,0.7143,42,0.3132,21.3,0
20,20,12,29,0,600.2,2,2,4,0,2,1529.09554,4,96.8,0.4602,0.7112,0.2696,21.5,38.8,103.6,0.4953,0.7485,38.6,0.3822,22.2,1
16,24,9,32,0,523.4285714,2,2,4,0,3,1473.34252,4,100.8,0.4686,0.7303,0.3197,22.3,40.2,102,0.4629,0.7429,42.6,0.3255,21.8,1
29,11,20,21,0,443,2,2,4,1,2,1680.209383,4,94.4,0.4391,0.7157,0.2712,22.4,42.4,95.4,0.4387,0.7316,44,0.3295,21.1,0
30,10,19,22,2,691.6363636,1,3,4,0,0,1662.369279,4,100.5,0.4697,0.7279,0.3412,20.1,42.2,94.1,0.4587,0.7155,37.7,0.3416,17.1,1
26,14,14,27,0,719,2,2,4,0,1,1598.304007,4,99.9,0.4483,0.7389,0.3894,22.6,44.1,93.9,0.4643,0.7276,38.8,0.3597,20.9,1
37,3,27,14,0,885.8888889,2,2,4,0,0,1773.516266,4,101.1,0.494,0.7279,0.3596,23,41.9,92.1,0.4628,0.6884,37.8,0.3323,20.7,0
15,25,19,22,0,690.875,2,1,3,0,1,1561.882713,4,89.6,0.4487,0.7413,0.3338,19.6,40.4,87.4,0.4389,0.6915,38.8,0.3432,20.2,0
34,6,26,15,0,496.8888889,1,2,3,0,1,1770.254986,4,104.7,0.4833,0.7936,0.4582,20,40.7,91.8,0.4445,0.8015,35.5,0.2575,16,0
20,20,20,21,0,686.7272727,1,3,4,0,0,1644.509207,4,97.8,0.427,0.7852,0.3623,19.6,41.4,102.2,0.4431,0.7597,44.7,0.3297,20.3,1
21,19,19,22,0,658.375,1,3,4,0,2,1580.486729,4,100.5,0.481,0.7658,0.3999,21.7,39.1,93.2,0.4601,0.6994,37.8,0.3305,20.2,1
15,25,6,35,0,296.1111111,1,3,4,0,0,1360.043151,4,98.4,0.4745,0.7433,0.3714,21.9,38.7,94.1,0.4623,0.717,37.2,0.3358,20.1,0
26,14,18,23,1,564.2727273,2,0,2,0,0,1681.770713,4,103.4,0.4563,0.8077,0.3599,23.5,44.8,95.9,0.4424,0.7002,42.6,0.37,20.3,1
21,19,13,28,1,714.5555556,1,3,4,1,1,1572.337184,4,105.7,0.4736,0.7808,0.4152,23.7,44.1,102.5,0.4724,0.7578,39.4,0.3989,23.5,1
22,18,15,25,0,572.5,0,3,3,0,0,1559.339786,4,102.3,0.4795,0.7535,0.2939,21.7,40.4,99.5,0.4622,0.785,38.5,0.3278,18,1
26,14,14,26,1,908.75,1,2,3,0,0,1623.792986,4,101.9,0.4787,0.7753,0.3761,20.2,39.5,98.7,0.4518,0.7316,41,0.3272,18.9,1
17,23,8,32,1,793.75,2,1,3,0,0,1433.105746,4,100,0.4649,0.749,0.3765,22.7,42.4,97.5,0.4493,0.7571,42,0.3101,17.9,1
29,11,18,22,0,722.8888889,1,2,3,0,0,1698.524799,4,93.2,0.4711,0.7402,0.3373,20.1,40.2,87.2,0.4338,0.7156,37.8,0.3391,18.2,1
26,14,17,24,1,856.25,2,1,3,0,0,1694.150895,4,97,0.4678,0.7374,0.3472,21.1,38.6,97.1,0.4739,0.7662,38.7,0.4239,23.6,1
30,10,22,18,1,569,1,3,4,1,2,1708.40029,4,111.3,0.4885,0.7729,0.4536,21.7,42,110.3,0.49,0.7712,42.1,0.3984,25.1,1
15,25,12,28,0,441.6666667,1,2,3,0,2,1499.667243,4,106.4,0.4577,0.7828,0.3608,22.5,43,106.4,0.4647,0.7924,42.2,0.3866,23,0
26,14,10,30,1,545.1,3,1,4,0,0,1624.169278,4,97.5,0.5038,0.6888,0.3868,20,40.2,94.5,0.4685,0.7196,34.8,0.3794,16.3,0
20,19,12,29,0,623,1,2,3,1,2,1535.618088,4,97.7,0.4503,0.7567,0.2739,21.3,40,104.4,0.4962,0.7544,39.4,0.3669,21.7,0
15,25,7,33,0,493.3333333,1,3,4,1,2,1410.643393,4,98.6,0.4837,0.7603,0.3012,21,36.5,95.6,0.4823,0.7186,36.5,0.3787,18.7,0
24,16,15,25,0,678.2222222,2,1,3,0,0,1559.687526,4,104,0.5068,0.6946,0.368,24.7,39.8,99.7,0.4685,0.7485,39.1,0.4121,22,1
33,7,28,12,1,903.1818182,2,1,3,1,0,1773.110328,4,89.4,0.4288,0.7399,0.3474,18.4,41.6,94.8,0.4717,0.7426,40.3,0.4152,19.5,1
26,14,18,22,1,875.1,1,2,3,0,1,1614.739654,4,102,0.4554,0.7559,0.3557,23.7,41.7,98.6,0.4765,0.7443,38.9,0.3989,23.7,0
20,20,13,27,0,842.1428571,2,2,4,0,2,1548.322074,4,101.7,0.4555,0.6828,0.3401,22.2,42.8,96.6,0.4252,0.7795,45.7,0.3302,20.3,1
31,9,21,18,2,987.4,3,0,3,0,0,1720.27296,4,96.3,0.4819,0.7183,0.2682,18.5,41.2,92.4,0.4463,0.7163,37.9,0.3321,16.9,0
25,14,18,23,1,528.6,3,0,3,0,0,1668.047224,4,102.6,0.456,0.8098,0.3673,23.3,43.6,96.6,0.4476,0.7027,42.6,0.3875,20.9,1
24,15,9,32,0,472.625,1,3,4,0,2,1518.455597,4,95.2,0.4531,0.7306,0.3341,20.5,42,90.1,0.4441,0.7076,41.1,0.3201,20.9,0
25,14,14,26,1,908.75,0,3,3,0,0,1614.151356,4,99.9,0.476,0.7635,0.3596,20.2,39.6,99.2,0.4491,0.7503,40.6,0.3308,19.1,1
36,3,27,13,1,873.8181818,2,1,3,0,0,1798.332856,4,98.3,0.479,0.77,0.3767,22,42,92.2,0.4639,0.7514,36.6,0.3179,20.8,1
28,11,20,20,1,731.9,1,3,4,0,1,1684.803903,4,93.2,0.4342,0.7296,0.2682,22,42.3,93.8,0.4259,0.7304,45.5,0.2872,19.1,1
33,6,26,15,1,719.4,0,3,3,0,0,1766.345582,4,103.3,0.4845,0.7767,0.4794,20.3,40.3,91.3,0.443,0.825,36,0.2575,15.7,1
27,13,19,20,1,621.625,2,2,4,0,0,1658.864601,4,97.5,0.4529,0.7622,0.3424,21.8,38.6,96.1,0.4617,0.7474,42.2,0.3625,22.5,0
25,14,17,24,1,769.1,2,1,3,1,0,1689.367333,4,95.8,0.4662,0.7301,0.3397,20.6,38.7,98.9,0.4733,0.7963,39.5,0.4125,23.3,1
15,24,8,32,0,460.1666667,1,2,3,1,3,1459.029913,4,104.1,0.4803,0.7493,0.3382,24,40.5,101.9,0.4612,0.7513,40.7,0.3062,21.8,1
26,13,18,22,1,875.1,1,2,3,0,1,1633.669408,4,105.5,0.4616,0.7606,0.3857,25.2,43.1,99,0.4695,0.731,39,0.3823,23.1,0
25,14,10,30,1,609.75,2,2,4,0,0,1620.575713,4,98.1,0.5166,0.703,0.3868,20.7,39.3,94.9,0.4615,0.7161,35.6,0.4006,16.3,1
24,15,15,25,0,918.1428571,2,1,3,1,0,1575.589573,4,105.1,0.5134,0.6902,0.3822,25.1,40,99.3,0.4604,0.7441,38.6,0.4152,22,0
15,24,18,22,0,690.875,1,2,3,0,1,1563.265318,4,94.9,0.4642,0.7897,0.387,20.5,40.3,88.6,0.4246,0.712,38.8,0.351,19.4,0
15,24,6,34,0,381.8888889,1,3,4,1,0,1368.688232,4,98.3,0.4624,0.7732,0.4089,21.2,38.3,97.9,0.482,0.7526,36.8,0.3785,22,0
24,14,18,23,1,509.4444444,2,1,3,0,0,1666.497033,4,100.3,0.4508,0.7877,0.3769,22.7,43.5,94.7,0.4391,0.7178,43.2,0.3615,20.4,1
19,20,18,21,0,726.5,2,1,3,0,0,1597.274779,4,95.6,0.4214,0.7658,0.3201,20,43.2,96.8,0.428,0.7828,43.4,0.317,18.8,1
14,25,12,28,0,502.8,1,3,4,0,2,1486.173296,4,108.1,0.468,0.7653,0.3669,23.6,42.9,107.7,0.4623,0.7868,42.2,0.3897,22.2,1
17,22,7,32,1,702,2,2,4,0,2,1427.282447,4,99.5,0.4654,0.7346,0.389,22.2,42.9,94.9,0.435,0.7638,42.1,0.2919,17.8,0
20,18,12,28,1,802.1666667,1,2,3,0,1,1543.331944,4,101.2,0.4619,0.7672,0.3347,21.6,39.8,105,0.4925,0.7804,38.8,0.3804,21.1,0
15,24,7,32,1,652.7142857,1,3,4,1,1,1423.891334,4,99.9,0.4725,0.7784,0.2762,20.7,37.9,97.9,0.4793,0.7487,36.3,0.3851,18.6,0
