home_w_visitor,home_l_visitor,away_w_visitor,away_l_visitor,top_players_visitor,eff_visitor,HG_7days_VISITOR,AG_7days_VISITOR,G_7days_VISITOR,back2back_visitor,missing_players_visitor,visitor_elo,month,Away_Last_10_Avg_PTS_home,Away_Last_10_Avg_FG_PCT_home,Away_Last_10_Avg_FT_PCT_home,Away_Last_10_Avg_FG3_PCT_home,Away_Last_10_Avg_AST_home,Away_Last_10_Avg_REB_home,Away_Last_10_Avg_PTS_away,Away_Last_10_Avg_FG_PCT_away,Away_Last_10_Avg_FT_PCT_away,Away_Last_10_Avg_REB_away,Away_Last_10_Avg_FG3_PCT_away,Away_Last_10_Avg_AST_away,home_team_wins
11,19,8,18,0,484.2,3,1,4,0,0,1364.215954,2,104.4,0.4547,0.7608,0.3269,23.6,42.5,105.2,0.4612,0.7607,44.7,0.3436,23.7,1
21,7,19,7,1,799,3,1,4,0,0,1677.092497,2,115.9,0.4785,0.8017,0.3817,25.2,46.2,114.1,0.4661,0.7884,41,0.383,26.6,1
25,3,21,4,0,833.9,2,1,3,0,0,1746.597917,2,114.4,0.4471,0.7473,0.3586,27,49.6,114,0.4437,0.7795,49.4,0.3645,25.8,1
13,13,6,20,1,438.3636364,3,0,3,1,0,1388.201591,2,124.4,0.4913,0.8082,0.3915,26.8,44.9,119.4,0.4708,0.7532,44.1,0.3631,26.5,0
15,11,10,19,1,739.75,2,2,4,1,2,1520.148979,2,125.4,0.5089,0.7575,0.4514,25.8,49.8,116.4,0.4556,0.8098,39.5,0.3815,23,1
8,17,9,19,0,474.5,1,1,2,0,0,1346.204235,2,101.9,0.431,0.7591,0.3097,23.1,44.8,102.2,0.4578,0.7103,43.9,0.3581,26.2,0
11,15,10,17,0,896.7,2,1,3,0,0,1473.607366,2,111.6,0.4646,0.7195,0.4021,24.6,42.2,112.9,0.4672,0.7581,44.6,0.3704,25.8,1
7,19,5,23,0,638.75,2,1,3,0,1,1346.569621,2,115.6,0.467,0.8466,0.3754,26.4,44.3,117.2,0.4791,0.773,43.6,0.3954,30.4,1
22,3,13,15,0,783.75,0,4,4,0,0,1579.412739,2,114,0.4657,0.7969,0.3978,25.5,41.8,109,0.443,0.7751,45.2,0.3675,27.5,1
18,7,22,5,2,946.4,2,1,3,0,0,1640.250872,2,116.9,0.4948,0.7044,0.3768,27.3,47.1,113,0.4746,0.7447,39.3,0.387,24.5,0
22,5,15,11,3,1053,1,2,3,0,0,1579.708271,2,111.4,0.4294,0.7617,0.3533,26.6,48.3,113.3,0.4522,0.7937,48.1,0.3471,24.4,1
11,16,8,19,0,768.25,1,1,2,0,0,1371.588038,2,113.9,0.5089,0.7251,0.3819,27.5,44.7,109.5,0.4718,0.7225,40.7,0.3354,25.3,1
15,11,10,18,1,739.75,2,2,4,0,2,1531.891582,2,124.5,0.4996,0.7662,0.442,23.9,50.2,117.1,0.4497,0.8176,41.5,0.3824,23.9,1
14,12,8,19,1,874.8888889,0,4,4,1,0,1493.613586,2,116.7,0.5039,0.783,0.4004,26.7,45.5,107.8,0.4498,0.7723,40.9,0.3596,24.7,0
22,5,15,10,1,903.8888889,2,1,3,0,0,1636.62401,2,113,0.4625,0.7837,0.3949,22,44.6,106.2,0.4437,0.822,42.8,0.3477,21.6,1
8,17,8,19,0,616.1666667,2,1,3,0,0,1328.438131,2,105.8,0.4462,0.7534,0.3329,23.6,44.3,104.7,0.4647,0.7024,43.6,0.3805,26.7,0
15,12,8,16,0,830.2222222,2,1,3,0,0,1453.872796,2,118.3,0.4905,0.7149,0.3926,24.8,47,110.6,0.4467,0.7559,43.9,0.3446,24.5,0
9,17,6,22,0,768.25,2,2,4,1,0,1358.414569,2,126.1,0.484,0.8398,0.3871,25.2,47.1,116.2,0.461,0.8077,44.2,0.3212,22.7,1
7,19,9,16,1,954.7142857,2,1,3,0,1,1385.667762,2,117.9,0.4711,0.7583,0.3733,27.4,44.1,117.3,0.4816,0.8235,43.6,0.3592,24.5,1
11,15,10,16,0,954.3333333,3,0,3,0,0,1475.524154,2,111.1,0.4704,0.7187,0.3973,24.6,40.9,113.1,0.4671,0.7659,44.6,0.3633,26.2,1
19,5,15,13,1,993.1111111,2,1,3,1,0,1611.107026,2,112.5,0.4804,0.7945,0.344,21.7,44.9,110.3,0.4562,0.6744,42.8,0.3778,21,0
14,12,8,18,1,874.8888889,0,4,4,0,1,1496.626873,2,115.7,0.494,0.7785,0.3879,25.9,45.9,107.9,0.4522,0.7643,41.7,0.3503,23.1,1
22,3,12,15,0,783.75,1,3,4,1,0,1572.277249,2,115.7,0.4773,0.7905,0.4035,25.8,42,109,0.4351,0.7837,45.6,0.3566,26.6,0
10,18,11,14,0,775.8571429,2,2,4,0,1,1450.1932,2,111,0.4681,0.8411,0.3438,23.9,44.4,108.9,0.4668,0.8074,40.4,0.3458,24.5,1
22,5,14,10,1,994,2,1,3,0,0,1631.455522,2,115.8,0.4731,0.7733,0.4013,23.7,45,105.7,0.4423,0.8238,41.1,0.3302,21.9,0
8,18,9,18,1,784,1,2,3,1,0,1362.712622,2,101.9,0.4537,0.6606,0.35,23.5,42.6,106.9,0.4663,0.7534,43.1,0.3596,22.1,1
11,16,8,18,0,768.25,1,1,2,0,0,1373.785211,2,113.9,0.5141,0.7297,0.3772,27.1,42.9,110,0.4777,0.7373,40.1,0.3496,25.7,1
15,13,11,13,0,557,1,2,3,0,0,1524.073406,2,113.2,0.4795,0.7178,0.3644,27.4,46.1,109.9,0.445,0.7892,43.9,0.3723,23.6,0
19,5,14,13,1,1070,2,0,2,0,0,1605.790206,2,113.5,0.4847,0.8189,0.3416,22.1,46,109,0.4562,0.6494,41.7,0.3768,20.5,0
22,5,14,11,2,990.8888889,2,1,3,1,0,1568.517722,2,115.2,0.4461,0.7574,0.3687,27.6,48.6,113.3,0.4447,0.7982,46.5,0.3461,23.8,0
22,3,12,14,0,703.1428571,1,2,3,0,0,1578.735589,2,114.9,0.4726,0.8136,0.3947,26.5,42,108.3,0.4383,0.7951,45.4,0.3452,25.8,1
24,3,20,4,1,1001.3,2,1,3,0,0,1738.05872,2,118.2,0.4628,0.7385,0.384,26.4,50.4,114.3,0.4361,0.7869,47.5,0.3537,25.1,0
14,13,17,8,0,674.9090909,2,2,4,1,0,1549.77886,2,112.5,0.4462,0.8229,0.3859,23.3,43.8,116.2,0.4621,0.7627,49.1,0.3948,24.2,0
8,18,8,18,1,784,1,2,3,0,0,1354.09014,2,101.4,0.4442,0.6529,0.3292,23.4,44.6,106.4,0.4652,0.7519,42.5,0.3545,22.3,0
10,16,11,15,0,850.625,1,2,3,0,2,1510.385619,2,118.6,0.4631,0.7347,0.3729,26.7,47.4,119.1,0.48,0.7709,45.1,0.3333,24.9,0
15,12,8,15,0,830.2222222,2,1,3,0,0,1454.75406,2,116.1,0.4764,0.7376,0.3832,24.9,46.9,110.5,0.4527,0.7351,44.7,0.3541,24.8,1
22,5,14,10,3,971.8,3,0,3,0,0,1600.66289,2,113.2,0.4409,0.7607,0.3534,26.6,49.9,111.3,0.4361,0.7717,46.4,0.3448,23.8,1
17,7,21,5,2,883.4545455,2,1,3,0,0,1631.875396,2,115.7,0.4854,0.7141,0.3703,26.8,47.3,114.8,0.4742,0.7418,41.4,0.375,23.7,0
20,6,16,10,1,930.1111111,1,2,3,0,1,1617.190922,2,111.9,0.4752,0.7149,0.3872,27.3,45.1,107.8,0.441,0.8063,45.7,0.3513,24.1,0
14,12,8,17,2,896.7,1,3,4,0,0,1510.009462,2,115.3,0.4942,0.8002,0.37,26,46.3,109.7,0.451,0.7694,40.7,0.3759,23.8,1
15,13,11,12,0,557,1,2,3,0,1,1531.065347,2,112.6,0.4768,0.7278,0.3405,27.2,45.5,110.1,0.4487,0.7745,44.9,0.3735,22.9,1
14,13,17,7,0,674.9090909,2,2,4,0,0,1554.94445,2,112.6,0.44,0.8246,0.3785,22.4,44.2,115.6,0.4677,0.7452,48.2,0.3848,24,1
8,17,6,21,0,547.4285714,1,2,3,0,2,1354.647129,2,122.9,0.488,0.8244,0.3747,24.4,45.6,117.8,0.4736,0.7961,42.6,0.3276,23.2,1
19,7,18,7,1,799,2,1,3,0,0,1665.491827,2,113.3,0.4648,0.7881,0.3646,26.2,47.8,112.1,0.4595,0.7741,41.9,0.3641,26.2,0
11,17,8,17,0,532.5,3,1,4,0,3,1392.551679,2,111.3,0.4662,0.7637,0.3537,23.7,43.2,110,0.4763,0.7491,45.3,0.3632,24.4,1
18,7,15,11,1,692.6666667,3,1,4,1,0,1621.714128,2,119.2,0.4688,0.8075,0.3436,25.6,43.6,115.7,0.4659,0.7801,45,0.3684,20.9,1
22,3,12,13,0,649,1,2,3,0,3,1589.095523,2,115.2,0.4678,0.8525,0.3906,26.5,41.9,110.1,0.4429,0.8063,45.7,0.3541,26.3,1
14,11,10,17,1,626.75,2,2,4,1,3,1528.055383,2,125.2,0.4986,0.7735,0.4379,24.2,49.4,116.6,0.4592,0.8191,40.3,0.3666,23,1
13,12,9,17,1,763.8,1,2,3,1,0,1469.020653,2,104.1,0.4496,0.7718,0.3612,24.5,43.8,104.3,0.4625,0.7095,43.3,0.4072,24.1,1
10,16,10,15,0,849.4444444,2,1,3,0,0,1503.277693,2,120.5,0.4684,0.7452,0.3704,27.1,47.9,119.8,0.4697,0.7911,44.9,0.3297,23.4,0
22,2,9,18,3,919.2222222,0,3,3,0,0,1557.111448,2,112.5,0.4904,0.7496,0.3466,24.2,45.1,101,0.4285,0.7184,41.8,0.3159,23.5,1
14,12,8,16,2,961.2,1,2,3,0,0,1515.894675,2,113.5,0.4833,0.821,0.3578,25.9,45.6,108.2,0.4494,0.7701,41.5,0.3696,23.6,1
18,7,14,11,2,917.2222222,3,0,3,0,0,1605.440786,2,119.6,0.4637,0.8118,0.347,24.3,44.4,116,0.4637,0.7631,46.2,0.3565,21.4,0
9,17,11,13,1,879.625,1,2,3,0,2,1430.649143,2,109.4,0.4576,0.8141,0.3273,22.7,43.2,113.7,0.471,0.8139,43.4,0.3741,26.5,1
13,12,9,16,1,642.4166667,1,1,2,0,0,1473.45368,2,104.3,0.4456,0.7666,0.3442,25.6,44.5,106.2,0.4655,0.7121,44.2,0.4038,24.3,1
7,17,5,22,0,627.8571429,0,3,3,0,0,1370.15257,2,114.3,0.46,0.8705,0.3637,26.9,42.7,119.9,0.4841,0.7678,46.5,0.4106,29.4,1
18,7,13,12,0,914.7777778,3,0,3,0,0,1549.36256,2,108.7,0.4784,0.7862,0.3299,24,42.8,110.1,0.4882,0.7719,40,0.3829,26,1
8,17,5,21,0,664,2,1,3,0,0,1342.111249,2,122.9,0.4844,0.8451,0.3766,25.4,47.1,117.2,0.4712,0.7769,42.5,0.3345,23,0
6,21,7,17,0,616.4285714,3,0,3,0,0,1265.712164,2,110.1,0.471,0.7814,0.3686,25.2,41.7,119.8,0.5161,0.7893,42.4,0.3997,26.3,1
15,13,10,12,0,557,1,2,3,0,0,1509.598066,2,114,0.4911,0.7203,0.3361,28.2,45.5,109,0.4389,0.7912,43.8,0.3566,22,0
20,6,15,10,1,973.1666667,2,2,4,1,1,1609.37505,2,113.1,0.4799,0.7194,0.3643,27.5,44.9,109.5,0.4477,0.8183,44.3,0.3728,24.9,0
22,3,12,12,0,765.5,1,1,2,0,0,1599.240193,2,113,0.4638,0.8326,0.3887,25.6,41.7,109,0.4437,0.8149,45.2,0.3463,25.6,1
23,3,19,4,1,950.9090909,3,0,3,0,0,1727.858386,2,116.9,0.4623,0.7578,0.3794,26.2,48.8,117.1,0.4467,0.8,48.4,0.3433,24.3,0
8,16,8,18,0,571.5714286,2,2,4,1,0,1339.590905,2,104.2,0.4588,0.7383,0.3452,24.6,45.4,100.5,0.4557,0.6636,41.1,0.3462,26.1,1
13,11,10,16,1,714.7777778,2,1,3,0,1,1532.325478,2,122.2,0.4844,0.7706,0.4152,23.4,49.1,117.9,0.4626,0.8086,42.8,0.3799,23.5,1
14,12,8,15,2,878.3636364,2,1,3,1,0,1523.594448,2,112.6,0.4704,0.8487,0.3425,25.9,44.6,110.1,0.4554,0.7842,43,0.369,23.6,1
13,12,8,16,1,725,1,1,2,0,0,1462.308049,2,105.5,0.4512,0.7932,0.3539,25.7,44.3,106.4,0.4552,0.7366,45.1,0.3877,22.5,0
7,18,7,18,1,835.6363636,1,2,3,0,0,1340.992614,2,100.1,0.431,0.6666,0.3203,22.1,47.2,104.5,0.4504,0.7502,44.2,0.3567,22.5,0
14,12,16,7,0,734.4444444,2,2,4,0,0,1562.865947,2,113.6,0.4549,0.7921,0.3829,23.2,43.8,117.4,0.4751,0.7197,47.9,0.3644,24,0
7,17,4,22,0,454.625,0,3,3,0,1,1355.974888,2,114.8,0.4544,0.8717,0.3542,27.4,45.2,117.6,0.4727,0.7618,46.8,0.4106,28.6,0
20,5,13,10,0,762.2857143,2,1,3,0,0,1621.651333,2,116.5,0.4692,0.7537,0.381,23.7,46.3,108.9,0.457,0.7874,41.1,0.3236,23,0
9,17,11,12,1,879.625,1,2,3,1,2,1443.049047,2,109.8,0.4588,0.8134,0.3284,22.4,43.4,115,0.4737,0.823,43.1,0.3588,26.2,1
22,2,9,17,3,795.5,1,2,3,0,0,1571.124963,2,108.9,0.4723,0.7469,0.3351,23.9,46.6,99.9,0.4267,0.7133,42.6,0.2999,22.8,1
10,17,8,16,1,764,3,1,4,1,2,1390.154888,2,110.7,0.4635,0.7521,0.3605,21.8,41.9,116.2,0.5067,0.731,44,0.3706,25.5,1
6,18,9,15,1,780.5,1,1,2,0,0,1368.955099,2,112.3,0.4573,0.7736,0.3435,26.4,45.1,115.7,0.4853,0.8133,43.6,0.3638,24.7,1
14,12,8,14,2,988.7777778,2,1,3,0,0,1526.399123,2,112.4,0.4706,0.8233,0.3443,25.7,44.4,109.6,0.4571,0.7829,42.5,0.3669,23.7,1
19,6,15,9,1,765.2,2,2,4,0,0,1609.895036,2,110.7,0.47,0.7195,0.3456,27.6,43.8,109.3,0.4458,0.8048,45.8,0.3954,26.2,1
10,15,10,14,0,945,2,1,3,0,0,1514.514848,2,123,0.4864,0.7519,0.3931,27.9,48.3,119.1,0.4596,0.7822,43.7,0.3345,23.1,1
9,17,11,11,1,835.25,1,2,3,0,2,1445.678133,2,106.9,0.4593,0.8078,0.3222,21.6,42.5,113.4,0.4762,0.8027,41.9,0.3556,26.7,1
11,15,8,17,0,768.25,1,2,3,0,0,1384.089198,2,110.6,0.508,0.7544,0.3531,27.4,42.8,106.8,0.4725,0.7681,39,0.3398,24,1
6,18,9,14,1,780.5,2,0,2,0,0,1371.583854,2,114.4,0.463,0.764,0.3482,27.3,45.9,116,0.4827,0.7962,43.6,0.373,25.1,1
7,18,6,18,1,848.3,2,1,3,0,1,1319.847385,2,104,0.44,0.6868,0.316,22.4,47.7,107.4,0.4627,0.7584,42.4,0.3698,23,0
21,3,11,12,0,667,2,0,2,0,0,1572.895169,2,114.5,0.467,0.8122,0.3745,26.3,43.3,111.6,0.463,0.8179,43.9,0.3307,25.8,0
7,17,3,22,0,576.7777778,0,2,2,0,0,1336.778909,2,114.5,0.46,0.8444,0.346,27.5,46,114.5,0.4579,0.7443,47,0.3797,27.5,0
13,12,8,14,1,994.1111111,2,2,4,1,0,1435.444586,2,113.2,0.4874,0.6829,0.3758,24.3,46.3,112.3,0.4581,0.7664,43.5,0.3811,24.2,1
22,2,9,16,3,843.9090909,2,1,3,0,0,1580.945599,2,108.2,0.4754,0.7356,0.3491,24.6,47.8,99.5,0.4276,0.6961,42.2,0.303,23.5,1
8,16,5,20,0,664,2,1,3,0,1,1350.572954,2,122.2,0.4903,0.801,0.369,25.6,49.4,114.5,0.4562,0.7847,40.4,0.3078,23.3,1
8,15,8,17,0,662.8571429,1,1,2,0,1,1356.236638,2,104.2,0.4509,0.7713,0.3543,24.6,45.2,103,0.4572,0.6701,42.6,0.3487,26.2,1
16,6,20,5,2,816.2307692,1,1,2,1,0,1629.793845,2,115.6,0.476,0.7211,0.3612,26.1,46.2,114.9,0.4774,0.7362,44.6,0.3541,22.3,0
18,4,14,12,1,1142.5,2,2,4,0,0,1626.115443,2,116,0.4975,0.8201,0.3256,23.9,43.2,114.8,0.4742,0.6617,41.3,0.375,21.5,1
17,7,17,7,1,754.4444444,1,3,4,1,0,1654.83271,1,115.8,0.4717,0.8088,0.3741,28.6,46.7,114.2,0.4662,0.7709,42.4,0.3712,25.8,0
11,15,8,16,0,756.5555556,2,2,4,0,0,1391.70275,1,108.6,0.4925,0.7721,0.3438,27.1,43.4,105.1,0.4694,0.7643,39,0.3285,22.9,1
13,12,16,6,0,710.3,1,2,3,0,0,1563.538923,1,110.8,0.4534,0.7476,0.3545,22.2,44.9,117.3,0.4772,0.7105,46.9,0.3612,23.2,1
14,13,10,11,0,536.5555556,2,2,4,0,2,1519.80306,1,116.1,0.4877,0.7239,0.3537,29.7,46,112,0.4436,0.8252,43.7,0.3989,23.4,1
19,6,14,9,1,872.875,2,2,4,1,1,1585.701272,1,110.6,0.4728,0.7325,0.3596,27.1,43.6,107,0.443,0.7817,45,0.3718,25.4,0
15,10,14,10,0,911.25,2,2,4,0,0,1595.512328,1,111.4,0.4685,0.7742,0.3503,26.2,40.6,115.1,0.4928,0.8044,43.6,0.4147,22.8,0
12,11,9,16,1,789.5,2,0,2,0,2,1498.876047,1,119.6,0.4747,0.7754,0.3975,22.8,48.2,116.9,0.4516,0.7701,45.2,0.3664,22.6,0
17,7,16,7,1,790.125,1,2,3,0,0,1652.456331,1,115.9,0.4692,0.7962,0.3785,29.3,46.5,113.9,0.4621,0.7659,43.3,0.3726,26.9,0
8,15,8,16,0,662.8571429,2,0,2,0,0,1364.11255,1,104.1,0.4502,0.7633,0.3465,25,43.6,104.6,0.4632,0.6972,44.1,0.3627,25.7,1
22,2,9,15,3,821.4444444,2,0,2,0,0,1598.180688,1,106.4,0.476,0.7197,0.3584,24.1,47.8,97.6,0.4245,0.725,41.8,0.3129,23,1
7,17,3,21,0,536.375,1,1,2,0,1,1338.97764,1,112.4,0.4502,0.8385,0.3426,27.7,46.1,114.8,0.4552,0.7451,48.7,0.3709,27.3,1
18,4,14,11,1,1107.333333,2,1,3,1,0,1632.574566,1,116.3,0.501,0.8177,0.3352,24.2,42.9,114,0.4747,0.6707,41.5,0.3599,21.1,1
8,14,9,16,0,908.9090909,1,2,3,1,0,1421.566105,1,112.2,0.486,0.7722,0.3426,24.6,43.6,115.3,0.4645,0.7732,44.8,0.3438,24.1,0
11,15,8,15,0,774.75,3,1,4,0,0,1394.245303,1,107,0.487,0.7661,0.35,26.7,43,105.3,0.4671,0.7905,39.4,0.3417,22.7,1
9,16,8,15,1,715.8888889,4,0,4,0,0,1391.415733,1,108.3,0.462,0.732,0.3427,21,42.5,115.9,0.4993,0.7504,44.8,0.3585,24.5,1
14,13,9,11,0,585.1111111,2,2,4,1,0,1507.20012,1,117.4,0.4965,0.7489,0.3502,29.3,45.8,110.5,0.438,0.8214,43.3,0.3844,23.2,0
18,4,14,10,1,1068.3,2,1,3,0,0,1641.950442,1,116.4,0.4993,0.7886,0.3466,24.8,44.4,112.4,0.474,0.7011,41.3,0.3591,21.1,1
15,7,14,10,3,1052.111111,1,3,4,0,0,1607.460273,1,118.1,0.4739,0.7924,0.3417,25.1,47.5,113.6,0.4439,0.7819,43.7,0.328,20.5,1
15,10,13,10,0,791.1,2,2,4,0,0,1581.824597,1,112.4,0.469,0.7988,0.3562,26.3,40.4,115.6,0.4943,0.7994,44.5,0.4175,21.7,0
7,17,6,17,1,835.6363636,3,0,3,0,0,1336.675178,1,107.6,0.4589,0.6744,0.3146,23.1,47.6,108.2,0.4676,0.7629,42.3,0.3787,24.1,1
7,17,3,20,0,536.375,2,0,2,0,1,1340.941958,1,112,0.4471,0.8399,0.3582,27.6,46,114.2,0.4522,0.7518,49.1,0.3526,26.3,1
9,15,9,14,0,922.7142857,3,0,3,0,0,1490.245269,1,121.4,0.482,0.7297,0.3692,28.1,47.6,118.6,0.4597,0.7595,44.5,0.3643,24.2,0
7,16,5,19,0,664,2,1,3,0,0,1335.105386,1,119.1,0.4668,0.7863,0.3714,24.7,50.5,113.7,0.4538,0.7592,43.3,0.3063,22.4,1
18,5,12,10,1,796.7142857,1,2,3,0,1,1597.457111,1,119.1,0.4878,0.7501,0.4152,26.1,46.9,108.5,0.4591,0.7837,40.5,0.3295,22.9,0
18,6,14,8,1,948.5,1,2,3,0,1,1587.973995,1,110.5,0.4634,0.7475,0.3478,26.4,43.2,109.2,0.4572,0.7983,46.4,0.358,25.6,1
9,11,6,19,1,556.6666667,0,3,3,0,1,1384.544746,1,120.8,0.4972,0.7741,0.3898,26.2,44.5,111.4,0.4649,0.7375,43.3,0.3287,22.5,1
9,16,10,11,1,864.2,1,2,3,0,1,1402.45967,1,105.9,0.4572,0.8032,0.327,22,43.7,109.8,0.4547,0.7898,42.9,0.3591,24,0
6,17,6,17,0,650,3,0,3,0,0,1277.644073,1,111.9,0.4838,0.7444,0.3499,26,43.4,111.6,0.4895,0.7952,42.6,0.3592,23.2,0
13,11,8,15,1,624.4166667,3,1,4,1,0,1481.799023,1,107.4,0.4494,0.7849,0.3457,24.8,45.8,105.3,0.4552,0.714,45.1,0.3659,21.7,1
12,12,8,13,1,775.1111111,2,2,4,1,0,1515.961625,1,112.5,0.4518,0.8459,0.3567,27.4,44.8,113.2,0.4718,0.815,43.5,0.3577,25,1
8,13,8,16,0,908.9090909,0,3,3,0,0,1427.688023,1,111.9,0.4843,0.8013,0.3766,24.2,44.6,111.5,0.4477,0.7627,44.7,0.3095,22.9,0
13,11,15,6,0,825.25,1,2,3,0,0,1597.710672,1,113.1,0.4723,0.7133,0.3666,23.2,44.9,115,0.4716,0.7151,45.7,0.3475,22.9,0
15,7,13,10,0,444.2857143,2,2,4,1,0,1591.206099,1,117.9,0.4601,0.8082,0.3426,24.7,49.1,113.2,0.4394,0.7861,45.6,0.3194,21.3,0
15,7,13,9,2,861,2,1,3,0,0,1597.199284,1,118,0.4605,0.7932,0.3408,24.1,49.5,113,0.4396,0.7877,45.6,0.3083,22.6,1
16,7,15,7,1,1022,1,2,3,0,0,1644.892206,1,112.4,0.4625,0.7739,0.3779,28.5,46,113.7,0.4647,0.763,42.7,0.3928,25.4,0
9,11,6,18,1,516.9,1,2,3,0,1,1399.13128,1,118.4,0.494,0.7703,0.3844,25.2,44.6,109.5,0.4632,0.7294,43.2,0.3161,22.3,1
11,12,8,13,0,597.2727273,2,1,3,1,1,1434.538035,1,108.5,0.4534,0.6971,0.3519,23.8,50.4,110.6,0.4431,0.7846,45.9,0.3491,23.4,1
19,4,13,10,2,762.0909091,0,3,3,0,0,1610.371737,1,117.8,0.472,0.7517,0.3605,25.5,50.6,113.4,0.4473,0.7519,44.7,0.3428,24.9,0
9,16,10,10,1,891.2222222,2,1,3,0,1,1405.527232,1,105.9,0.4501,0.8186,0.308,22,43.7,111,0.4709,0.7863,42.9,0.3641,24.8,1
18,5,12,9,1,796.7142857,2,1,3,0,1,1612.85586,1,118.2,0.4816,0.7746,0.405,25.6,45.4,110.6,0.4682,0.7942,41.7,0.3363,23.6,1
17,5,13,11,0,665.3333333,0,4,4,0,0,1592.586725,1,106.3,0.4624,0.8237,0.342,22.4,42.6,111,0.5049,0.7422,40.9,0.3869,27.1,1
13,11,15,5,0,799.3333333,1,1,2,0,0,1601.382524,1,113.9,0.4753,0.7206,0.3617,23.8,43.6,116.6,0.4777,0.7516,46.6,0.3525,23.7,1
11,12,7,13,1,925.875,3,0,3,0,0,1419.51948,1,107.6,0.4599,0.7039,0.3519,24.2,49,110.6,0.4438,0.768,44.7,0.354,23.6,0
10,15,7,15,0,774.75,3,1,4,1,0,1377.645183,1,108.2,0.4852,0.7669,0.3469,25.6,42.3,105,0.4707,0.7693,39.6,0.342,23.5,0
15,9,12,10,0,792.7142857,2,2,4,1,1,1589.835477,1,113.9,0.4753,0.7976,0.3524,24.8,41.9,113.9,0.4836,0.8124,43.6,0.3916,21.1,0
16,5,20,4,2,854.1,0,4,4,0,0,1661.645671,1,115.2,0.4722,0.7437,0.3689,26.4,45.7,111.7,0.4569,0.7368,46.1,0.3609,21.1,1
21,2,18,4,1,916,1,1,2,0,0,1744.565491,1,112.8,0.4557,0.7636,0.3792,24.7,51.2,112.2,0.4208,0.7993,48,0.3201,22.4,0
12,13,8,11,0,544.7777778,2,1,3,0,0,1479.905339,1,120,0.4839,0.8084,0.328,28.4,47,115.9,0.462,0.8252,43.6,0.386,25.7,0
18,5,11,9,1,783.1666667,3,0,3,0,2,1601.682947,1,118.3,0.488,0.7618,0.4059,25.6,45.5,109.1,0.4564,0.7878,42.8,0.3179,22.6,0
16,7,14,7,1,1022,2,2,4,0,0,1641.925445,1,109.6,0.4538,0.757,0.3742,28.2,46.4,109.5,0.4456,0.7628,44.4,0.3585,24.9,0
19,4,12,10,2,827.7,0,3,3,0,0,1600.97137,1,118.7,0.4833,0.7403,0.3703,25.9,51.2,112.4,0.4442,0.7363,44.4,0.3183,23.6,0
8,13,7,16,0,908.9090909,0,3,3,0,0,1407.936659,1,116.6,0.494,0.8066,0.3962,24.5,44.4,114,0.4529,0.7722,44.7,0.3164,23.6,0
15,7,12,9,3,1149,3,0,3,0,0,1591.604047,1,118.6,0.4644,0.7792,0.3535,23.3,48.7,110.3,0.4344,0.7705,46,0.3059,22.7,0
17,6,13,8,1,765.2,1,2,3,0,0,1573.245611,1,112.5,0.4702,0.7634,0.3478,25.6,42.8,110.6,0.4711,0.7844,43.8,0.347,25.6,0
6,16,5,18,0,696.7777778,3,1,4,0,0,1324.180791,1,113,0.4473,0.8006,0.35,23.5,48.6,112.7,0.4529,0.7457,44.2,0.3127,23.1,1
9,16,9,10,1,922,2,1,3,0,2,1392.980042,1,108,0.4545,0.8126,0.3237,22.9,44.2,111.9,0.4691,0.772,43.9,0.3635,24.2,0
17,5,12,11,0,803.7777778,1,3,4,0,0,1586.453921,1,106.1,0.4648,0.8328,0.3246,21.5,42.8,109.2,0.4888,0.7328,41.2,0.3632,26,0
9,11,5,18,1,488.2727273,1,2,3,1,0,1386.833773,1,117.5,0.4904,0.7578,0.3844,24.7,45.1,109.3,0.459,0.7304,43.2,0.2957,21.1,0
16,5,19,4,2,775.5,0,3,3,1,0,1653.672438,1,116.2,0.4782,0.7458,0.3715,26.3,46.3,110.2,0.454,0.7475,44.9,0.3406,20.7,0
13,11,14,5,0,825.25,2,0,2,0,0,1592.611213,1,113.7,0.4754,0.7288,0.3553,24,43.9,114.4,0.4723,0.7773,46.9,0.3381,23.9,0
8,13,7,15,0,908.9090909,1,2,3,0,0,1418.261581,1,112.6,0.4819,0.7909,0.3834,24.6,43.7,113.9,0.4509,0.8155,45.3,0.3211,23.4,1
14,9,11,10,0,862.4285714,3,1,4,0,0,1577.355905,1,111.1,0.4664,0.8118,0.3531,24.4,41.9,114.2,0.4671,0.7983,46.2,0.3928,20.6,0
20,2,9,14,2,865.5555556,2,2,4,0,0,1588.942569,1,108.7,0.4733,0.7429,0.381,25.5,46.6,100.4,0.4291,0.7409,43.6,0.3012,22.6,1
19,4,12,9,1,740.5555556,1,2,3,1,0,1616.466037,1,117.2,0.4893,0.7261,0.3675,25.8,49,113.4,0.4428,0.7677,45,0.3326,23.8,1
12,13,8,10,0,544.7777778,2,0,2,0,0,1487.354124,1,119.8,0.4822,0.8334,0.3128,28.2,47.6,116.8,0.4626,0.8108,43.8,0.3806,25.6,1
9,11,5,17,1,488.2727273,1,2,3,0,1,1388.576207,1,114.2,0.4777,0.7556,0.3619,23.6,45.4,108.6,0.4559,0.7245,44.3,0.3022,20.6,1
